population,avg_salary,total_cases,death,city_name,state_name
10957,45316,124656,4597,Gonzales ,Louisiana
5150,45316,58590,2161,Grambling ,Louisiana
17647,45316,200767,7404,Gretna ,Louisiana
21437,45316,243885,8995,Hammond ,Louisiana
9250,45316,105235,3881,Harahan ,Louisiana
32696,45316,371977,13719,Houma ,Louisiana
5218,45316,59364,2189,Jeanerette ,Louisiana
9800,45316,111493,4112,Jennings ,Louisiana
4422,45316,50308,1855,Kaplan ,Louisiana
66340,45316,754741,27837,Kenner ,Louisiana
126185,45316,1435589,52949,Lafayette ,Louisiana
78396,45316,891900,32896,Lake Charles ,Louisiana
5598,45316,63687,2349,Leesville ,Louisiana
12475,45316,141926,5234,Mandeville ,Louisiana
4624,45316,52606,1940,Mansfield ,Louisiana
5338,45316,60729,2239,Marksville ,Louisiana
11840,45316,134702,4968,Minden ,Louisiana
47294,45316,538057,19845,Monroe ,Louisiana
10742,45316,122210,4507,Morgan City ,Louisiana
17485,45316,198924,7336,Natchitoches ,Louisiana
28454,45316,323717,11939,New Iberia ,Louisiana
390144,45316,4438615,163710,New Orleans ,Louisiana
4480,45316,50968,1879,New Roads ,Louisiana
7561,45316,86020,3172,Oakdale ,Louisiana
15911,45316,181017,6676,Opelousas ,Louisiana
5792,45316,65894,2430,Patterson ,Louisiana
14122,45316,160664,5925,Pineville ,Louisiana
6539,45316,74393,2743,Plaquemine ,Louisiana
7369,45316,83836,3092,Ponchatoula ,Louisiana
4743,45316,53960,1990,Port Allen ,Louisiana
7992,45316,90923,3353,Rayne ,Louisiana
21854,45316,248629,9170,Ruston ,Louisiana
7460,45316,84871,3130,St. Gabriel ,Louisiana
5820,45316,66213,2442,St. Martinville ,Louisiana
8675,45316,98694,3640,Scott ,Louisiana
187112,45316,2128747,78515,Shreveport ,Louisiana
27633,45316,314376,11595,Slidell ,Louisiana
4772,45316,54290,2002,Springhill ,Louisiana
20065,45316,228276,8419,Sulphur ,Louisiana
6666,45316,75838,2797,Tallulah ,Louisiana
14425,45316,164111,6052,Thibodaux ,Louisiana
7033,45316,80013,2951,Ville Platte ,Louisiana
4951,45316,56326,2077,Westlake ,Louisiana
12227,45316,139104,5130,West Monroe ,Louisiana
8326,45316,94723,3493,Westwego ,Louisiana
4260,45316,48465,1787,Winnfield ,Louisiana
4550,45316,51764,1909,Winnsboro ,Louisiana
14704,45316,167285,6170,Youngsville ,Louisiana
17949,45316,204203,7531,Zachary ,Louisiana
23414,47110.66667,48833,1431,Auburn ,Maine
18697,47110.66667,38995,1143,Augusta ,Maine
32262,47110.66667,67287,1972,Bangor ,Maine
8338,47110.66667,17390,509,Bath ,Maine
6679,47110.66667,13930,408,Belfast ,Maine
21504,47110.66667,44849,1315,Biddeford ,Maine
9035,47110.66667,18843,552,Brewer ,Maine
3005,47110.66667,6267,183,Calais ,Maine
7593,47110.66667,15836,464,Caribou ,Maine
1265,47110.66667,2638,77,Eastport ,Maine
8180,47110.66667,17060,500,Ellsworth ,Maine
5653,47110.66667,11790,345,Gardiner ,Maine
2381,47110.66667,4965,145,Hallowell ,Maine
36225,47110.66667,75552,2215,Lewiston ,Maine
7431,47110.66667,15498,454,Old Town ,Maine
66215,47110.66667,138101,4049,Portland ,Maine
9007,47110.66667,18785,550,Presque Isle ,Maine
7165,47110.66667,14943,438,Rockland ,Maine
19964,47110.66667,41637,1220,Saco ,Maine
21223,47110.66667,44263,1297,Sanford ,Maine
25532,47110.66667,53250,1561,South Portland ,Maine
16558,47110.66667,34534,1012,Waterville ,Maine
19074,47110.66667,39781,1166,Westbrook ,Maine
16019,59611,226587,8309,Aberdeen ,Maryland
39223,59611,554806,20345,Annapolis ,Maryland
593490,59611,8394872,307856,Baltimore ,Maryland
58643,59611,829500,30419,Bowie ,Maryland
6491,59611,91814,3367,Brunswick ,Maryland
12260,59611,173416,6359,Cambridge ,Maryland
32163,59611,454943,16683,College Park ,Maryland
2564,59611,36267,1330,Crisfield ,Maryland
19284,59611,272770,10003,Cumberland ,Maryland
5984,59611,84643,3104,District Heights ,Maryland
72244,59611,1021886,37474,Frederick ,Maryland
8505,59611,120302,4411,Frostburg ,Maryland
5309,59611,75095,2753,Fruitland ,Maryland
67985,59611,961642,35265,Gaithersburg ,Maryland
6143,59611,86892,3186,Glenarden ,Maryland
23224,59611,328501,12046,Greenbelt ,Maryland
40100,59611,567211,20800,Hagerstown ,Maryland
14018,59611,198283,7271,Havre de Grace ,Maryland
18230,59611,257862,9456,Hyattsville ,Maryland
25631,59611,362548,13295,Laurel ,Maryland
8093,59611,114474,4198,Mount Rainier ,Maryland
12928,59611,182865,6706,New Carrollton ,Maryland
4088,59611,57824,2120,Pocomoke City ,Maryland
68079,59611,962972,35314,Rockville ,Maryland
32935,59611,465863,17084,Salisbury ,Maryland
4738,59611,67018,2457,Seat Pleasant ,Maryland
17725,59611,250718,9194,Takoma Park ,Maryland
6817,59611,96425,3536,Taneytown ,Maryland
18640,59611,263661,9668,Westminster ,Maryland
28613,61070.66667,188217,12704,Agawam Town ,Massachusetts
17532,61070.66667,115326,7784,Amesbury Town ,Massachusetts
45237,61070.66667,297570,20085,Attleboro ,Massachusetts
44477,61070.66667,292571,19748,Barnstable Town ,Massachusetts
42174,61070.66667,277422,18725,Beverly ,Massachusetts
692600,61070.66667,4555953,307522,Boston ,Massachusetts
37190,61070.66667,244637,16512,Braintree Town ,Massachusetts
27619,61070.66667,181679,12263,Bridgewater Town ,Massachusetts
95708,61070.66667,629571,42495,Brockton ,Massachusetts
118927,61070.66667,782307,52805,Cambridge ,Massachusetts
39690,61070.66667,261082,17622,Chelsea ,Massachusetts
55126,61070.66667,362621,24476,Chicopee ,Massachusetts
15829,61070.66667,104123,7028,Easthampton Town ,Massachusetts
46451,61070.66667,305556,20624,Everett ,Massachusetts
89541,61070.66667,589004,39757,Fall River ,Massachusetts
40638,61070.66667,267318,18043,Fitchburg ,Massachusetts
74416,61070.66667,489511,33041,Framingham ,Massachusetts
34087,61070.66667,224225,15135,Franklin Town ,Massachusetts
20683,61070.66667,136053,9183,Gardner ,Massachusetts
30430,61070.66667,200169,13511,Gloucester ,Massachusetts
17258,61070.66667,113523,7662,Greenfield Town ,Massachusetts
64014,61070.66667,421086,28422,Haverhill ,Massachusetts
40117,61070.66667,263891,17812,Holyoke ,Massachusetts
80028,61070.66667,526427,35533,Lawrence ,Massachusetts
41716,61070.66667,274409,18522,Leominster ,Massachusetts
110997,61070.66667,730143,49283,Lowell ,Massachusetts
94299,61070.66667,620303,41869,Lynn ,Massachusetts
60470,61070.66667,397774,26849,Malden ,Massachusetts
39597,61070.66667,260470,17581,Marlborough ,Massachusetts
57341,61070.66667,377191,25460,Medford ,Massachusetts
28016,61070.66667,184290,12439,Melrose ,Massachusetts
50706,61070.66667,333546,22514,Methuen Town ,Massachusetts
95363,61070.66667,627302,42342,New Bedford ,Massachusetts
18289,61070.66667,120305,8120,Newburyport ,Massachusetts
88414,61070.66667,581591,39256,Newton ,Massachusetts
12730,61070.66667,83738,5652,North Adams ,Massachusetts
28451,61070.66667,187151,12632,Northampton ,Massachusetts
12232,61070.66667,80462,5431,Palmer Town ,Massachusetts
53070,61070.66667,349096,23563,Peabody ,Massachusetts
42142,61070.66667,277211,18711,Pittsfield ,Massachusetts
94470,61070.66667,621427,41945,Quincy ,Massachusetts
34362,61070.66667,226034,15257,Randolph Town ,Massachusetts
53073,61070.66667,349116,23565,Revere ,Massachusetts
43226,61070.66667,284342,19192,Salem ,Massachusetts
81360,61070.66667,535189,36124,Somerville ,Massachusetts
16878,61070.66667,111024,7494,Southbridge Town ,Massachusetts
153606,61070.66667,1010427,68202,Springfield ,Massachusetts
57464,61070.66667,378000,25514,Taunton ,Massachusetts
62495,61070.66667,411094,27748,Waltham ,Massachusetts
35939,61070.66667,236408,15957,Watertown Town ,Massachusetts
41204,61070.66667,271041,18295,Westfield ,Massachusetts
28517,61070.66667,187586,12661,West Springfield Town ,Massachusetts
57746,61070.66667,379855,25639,Weymouth Town ,Massachusetts
18544,61070.66667,121983,8233,Winthrop Town ,Massachusetts
40228,61070.66667,264621,17861,Woburn ,Massachusetts
185428,61070.66667,1219753,82332,Worcester ,Massachusetts
20600,46397.42857,87329,5473,Adrian ,Michigan
8402,46397.42857,35618,2232,Albion ,Michigan
4037,46397.42857,17113,1072,Algonac ,Michigan
5020,46397.42857,21281,1333,Allegan ,Michigan
26940,46397.42857,114206,7157,Allen Park ,Michigan
8890,46397.42857,37687,2361,Alma ,Michigan
9956,46397.42857,42206,2645,Alpena ,Michigan
119980,46397.42857,508628,31876,Ann Arbor ,Michigan
2083,46397.42857,8830,553,Auburn ,Michigan
24748,46397.42857,104913,6575,Auburn Hills ,Michigan
829,46397.42857,3514,220,Au Gres ,Michigan
2914,46397.42857,12353,774,Bad Axe ,Michigan
1833,46397.42857,7770,486,Bangor ,Michigan
51093,46397.42857,216597,13574,Battle Creek ,Michigan
32717,46397.42857,138696,8692,Bay City ,Michigan
1179,46397.42857,4998,313,Beaverton ,Michigan
5740,46397.42857,24333,1525,Belding ,Michigan
3896,46397.42857,16516,1035,Belleville ,Michigan
9741,46397.42857,41294,2588,Benton Harbor ,Michigan
15366,46397.42857,65140,4082,Berkley ,Michigan
1707,46397.42857,7236,453,Bessemer ,Michigan
10363,46397.42857,43931,2753,Big Rapids ,Michigan
21389,46397.42857,90673,5682,Birmingham ,Michigan
3997,46397.42857,16944,1061,Bloomfield Hills ,Michigan
3729,46397.42857,15808,990,Boyne City ,Michigan
2212,46397.42857,9377,587,Bridgman ,Michigan
7656,46397.42857,32455,2034,Brighton ,Michigan
2303,46397.42857,9763,611,Bronson ,Michigan
1250,46397.42857,5299,332,Brown City ,Michigan
4263,46397.42857,18072,1132,Buchanan ,Michigan
28574,46397.42857,121133,7591,Burton ,Michigan
10497,46397.42857,44499,2788,Cadillac ,Michigan
3988,46397.42857,16906,1059,Caro ,Michigan
1111,46397.42857,4709,295,Carson City ,Michigan
735,46397.42857,3115,195,Caseville ,Michigan
845,46397.42857,3582,224,Caspian ,Michigan
3711,46397.42857,15731,985,Cedar Springs ,Michigan
8171,46397.42857,34639,2170,Center Line ,Michigan
2488,46397.42857,10547,661,Charlevoix ,Michigan
9090,46397.42857,38535,2415,Charlotte ,Michigan
4686,46397.42857,19865,1244,Cheboygan ,Michigan
5416,46397.42857,22959,1438,Chelsea ,Michigan
3077,46397.42857,13044,817,Clare ,Michigan
11845,46397.42857,50214,3146,Clawson ,Michigan
2497,46397.42857,10585,663,Clio ,Michigan
12215,46397.42857,51782,3245,Coldwater ,Michigan
1203,46397.42857,5099,319,Coleman ,Michigan
1411,46397.42857,5981,374,Coloma ,Michigan
4387,46397.42857,18597,1165,Coopersville ,Michigan
3344,46397.42857,14176,888,Corunna ,Michigan
2286,46397.42857,9690,607,Croswell ,Michigan
1364,46397.42857,5782,362,Crystal Falls ,Michigan
4881,46397.42857,20691,1296,Davison ,Michigan
93932,46397.42857,398203,24956,Dearborn ,Michigan
55353,46397.42857,234656,14706,Dearborn Heights ,Michigan
670031,46397.42857,2840447,178014,Detroit ,Michigan
4808,46397.42857,20382,1277,DeWitt ,Michigan
4715,46397.42857,19988,1252,Dexter ,Michigan
1345,46397.42857,5701,357,Douglas ,Michigan
5669,46397.42857,24032,1506,Dowagiac ,Michigan
3290,46397.42857,13947,874,Durand ,Michigan
11956,46397.42857,50684,3176,East Grand Rapids ,Michigan
2348,46397.42857,9953,623,East Jordan ,Michigan
48145,46397.42857,204099,12791,East Lansing ,Michigan
32081,46397.42857,136000,8523,Eastpointe ,Michigan
2723,46397.42857,11543,723,East Tawas ,Michigan
5245,46397.42857,22235,1393,Eaton Rapids ,Michigan
9570,46397.42857,40569,2542,Ecorse ,Michigan
12160,46397.42857,51549,3230,Escanaba ,Michigan
3278,46397.42857,13896,870,Essexville ,Michigan
1882,46397.42857,7978,500,Evart ,Michigan
10491,46397.42857,44474,2787,Farmington ,Michigan
80612,46397.42857,341736,21417,Farmington Hills ,Michigan
1429,46397.42857,6057,379,Fennville ,Michigan
11403,46397.42857,48340,3029,Fenton ,Michigan
20033,46397.42857,84925,5322,Ferndale ,Michigan
3028,46397.42857,12836,804,Ferrysburg ,Michigan
10004,46397.42857,42409,2657,Flat Rock ,Michigan
95538,46397.42857,405012,25382,Flint ,Michigan
7880,46397.42857,33405,2093,Flushing ,Michigan
5529,46397.42857,23438,1468,Frankenmuth ,Michigan
1290,46397.42857,5468,342,Frankfort ,Michigan
14480,46397.42857,61384,3847,Fraser ,Michigan
4080,46397.42857,17296,1083,Fremont ,Michigan
325,46397.42857,1377,86,Gaastra ,Michigan
2081,46397.42857,8821,552,Galesburg ,Michigan
26408,46397.42857,111950,7016,Garden City ,Michigan
3685,46397.42857,15621,979,Gaylord ,Michigan
4519,46397.42857,19157,1200,Gibraltar ,Michigan
4698,46397.42857,19916,1248,Gladstone ,Michigan
2893,46397.42857,12264,768,Gladwin ,Michigan
798,46397.42857,3382,212,Gobles ,Michigan
7870,46397.42857,33363,2090,Grand Blanc ,Michigan
11047,46397.42857,46831,2934,Grand Haven ,Michigan
7896,46397.42857,33473,2097,Grand Ledge ,Michigan
201013,46397.42857,852149,53405,Grand Rapids ,Michigan
15858,46397.42857,67226,4213,Grandville ,Michigan
884,46397.42857,3747,234,Grant ,Michigan
1851,46397.42857,7846,491,Grayling ,Michigan
8420,46397.42857,35694,2237,Greenville ,Michigan
5154,46397.42857,21849,1369,Grosse Pointe ,Michigan
9114,46397.42857,38636,2421,Grosse Pointe Farms ,Michigan
11050,46397.42857,46844,2935,Grosse Pointe Park ,Michigan
15332,46397.42857,64996,4073,Grosse Pointe Woods ,Michigan
21599,46397.42857,91564,5738,Hamtramck ,Michigan
4506,46397.42857,19102,1197,Hancock ,Michigan
1587,46397.42857,6727,421,Harbor Beach ,Michigan
1205,46397.42857,5108,320,Harbor Springs ,Michigan
13746,46397.42857,58273,3652,Harper Woods ,Michigan
2073,46397.42857,8788,550,Harrison ,Michigan
467,46397.42857,1979,124,Harrisville ,Michigan
2068,46397.42857,8766,549,Hart ,Michigan
2592,46397.42857,10988,688,Hartford ,Michigan
7310,46397.42857,30989,1942,Hastings ,Michigan
16347,46397.42857,69299,4343,Hazel Park ,Michigan
10775,46397.42857,45678,2862,Highland Park ,Michigan
8003,46397.42857,33926,2126,Hillsdale ,Michigan
33216,46397.42857,140811,8824,Holland ,Michigan
7754,46397.42857,32871,2060,Houghton ,Michigan
9604,46397.42857,40714,2551,Howell ,Michigan
2210,46397.42857,9368,587,Hudson ,Michigan
7348,46397.42857,31150,1952,Hudsonville ,Michigan
6265,46397.42857,26559,1664,Huntington Woods ,Michigan
3569,46397.42857,15129,948,Imlay City ,Michigan
24284,46397.42857,102946,6451,Inkster ,Michigan
11168,46397.42857,47344,2967,Ionia ,Michigan
7309,46397.42857,30984,1941,Iron Mountain ,Michigan
2829,46397.42857,11992,751,Iron River ,Michigan
4870,46397.42857,20645,1293,Ironwood ,Michigan
6416,46397.42857,27199,1704,Ishpeming ,Michigan
2766,46397.42857,11725,734,Ithaca ,Michigan
32440,46397.42857,137522,8618,Jackson ,Michigan
2215,46397.42857,9389,588,Jonesville ,Michigan
76200,46397.42857,323032,20244,Kalamazoo ,Michigan
3381,46397.42857,14332,898,Keego Harbor ,Michigan
51898,46397.42857,220010,13788,Kentwood ,Michigan
4951,46397.42857,20988,1315,Kingsford ,Michigan
1285,46397.42857,5447,341,Laingsburg ,Michigan
307,46397.42857,1301,81,Lake Angelus ,Michigan
837,46397.42857,3548,222,Lake City ,Michigan
118210,46397.42857,501124,31406,Lansing ,Michigan
8535,46397.42857,36182,2267,Lapeer ,Michigan
4091,46397.42857,17342,1086,Lathrup Village ,Michigan
1898,46397.42857,8046,504,Leslie ,Michigan
36321,46397.42857,153974,9649,Lincoln Park ,Michigan
3939,46397.42857,16698,1046,Linden ,Michigan
1331,46397.42857,5642,353,Litchfield ,Michigan
93665,46397.42857,397071,24885,Livonia ,Michigan
4171,46397.42857,17682,1108,Lowell ,Michigan
8108,46397.42857,34372,2154,Ludington ,Michigan
1396,46397.42857,5918,370,Luna Pier ,Michigan
668,46397.42857,2831,177,McBain ,Michigan
471,46397.42857,1996,125,Mackinac Island ,Michigan
29886,46397.42857,126695,7940,Madison Heights ,Michigan
6114,46397.42857,25918,1624,Manistee ,Michigan
2939,46397.42857,12459,780,Manistique ,Michigan
1555,46397.42857,6592,413,Manton ,Michigan
4058,46397.42857,17202,1078,Marine City ,Michigan
1767,46397.42857,7490,469,Marlette ,Michigan
20995,46397.42857,89003,5577,Marquette ,Michigan
6964,46397.42857,29522,1850,Marshall ,Michigan
9672,46397.42857,41002,2569,Marysville ,Michigan
8458,46397.42857,35855,2247,Mason ,Michigan
10248,46397.42857,43444,2722,Melvindale ,Michigan
1177,46397.42857,4989,312,Memphis ,Michigan
8029,46397.42857,34037,2133,Menominee ,Michigan
41701,46397.42857,176782,11079,Midland ,Michigan
6042,46397.42857,25613,1605,Milan ,Michigan
19552,46397.42857,82886,5194,Monroe ,Michigan
2361,46397.42857,10008,627,Montague ,Michigan
1549,46397.42857,6566,411,Montrose ,Michigan
2147,46397.42857,9101,570,Morenci ,Michigan
16163,46397.42857,68519,4294,Mount Clemens ,Michigan
2842,46397.42857,12048,755,Mount Morris ,Michigan
24797,46397.42857,105121,6588,Mount Pleasant ,Michigan
2203,46397.42857,9339,585,Munising ,Michigan
36565,46397.42857,155009,9714,Muskegon ,Michigan
10736,46397.42857,45512,2852,Muskegon Heights ,Michigan
4525,46397.42857,19182,1202,Negaunee ,Michigan
2067,46397.42857,8762,549,Newaygo ,Michigan
12347,46397.42857,52342,3280,New Baltimore ,Michigan
1868,46397.42857,7918,496,New Buffalo ,Michigan
11149,46397.42857,47263,2962,Niles ,Michigan
3793,46397.42857,16079,1007,North Muskegon ,Michigan
5958,46397.42857,25257,1582,Northville ,Michigan
24664,46397.42857,104557,6552,Norton Shores ,Michigan
2748,46397.42857,11649,730,Norway ,Michigan
60896,46397.42857,258155,16178,Novi ,Michigan
29431,46397.42857,124766,7819,Oak Park ,Michigan
1762,46397.42857,7469,468,Olivet ,Michigan
289,46397.42857,1225,76,Omer ,Michigan
828,46397.42857,3510,219,Onaway ,Michigan
2473,46397.42857,10483,657,Orchard Lake Village ,Michigan
3994,46397.42857,16931,1061,Otsego ,Michigan
1613,46397.42857,6837,428,Ovid ,Michigan
14441,46397.42857,61219,3836,Owosso ,Michigan
1828,46397.42857,7749,485,Parchment ,Michigan
2092,46397.42857,8868,555,Perry ,Michigan
1128,46397.42857,4781,299,Petersburg ,Michigan
5756,46397.42857,24401,1529,Petoskey ,Michigan
1230,46397.42857,5214,326,Pinconning ,Michigan
3777,46397.42857,16011,1003,Plainwell ,Michigan
2425,46397.42857,10280,644,Pleasant Ridge ,Michigan
9154,46397.42857,38806,2432,Plymouth ,Michigan
59438,46397.42857,251974,15791,Pontiac ,Michigan
49445,46397.42857,209611,13136,Portage ,Michigan
28749,46397.42857,121874,7638,Port Huron ,Michigan
3948,46397.42857,16736,1048,Portland ,Michigan
2752,46397.42857,11666,731,Potterville ,Michigan
1044,46397.42857,4425,277,Reading ,Michigan
2391,46397.42857,10136,635,Reed City ,Michigan
5849,46397.42857,24795,1553,Richmond ,Michigan
7419,46397.42857,31451,1971,River Rouge ,Michigan
12032,46397.42857,51006,3196,Riverview ,Michigan
13296,46397.42857,56365,3532,Rochester ,Michigan
74516,46397.42857,315893,19797,Rochester Hills ,Michigan
6391,46397.42857,27093,1697,Rockford ,Michigan
3158,46397.42857,13387,839,Rockwood ,Michigan
2653,46397.42857,11246,704,Rogers City ,Michigan
23573,46397.42857,99932,6262,Romulus ,Michigan
3796,46397.42857,16092,1008,Roosevelt Park ,Michigan
632,46397.42857,2679,167,Rose City ,Michigan
47018,46397.42857,199322,12491,Roseville ,Michigan
59277,46397.42857,251291,15748,Royal Oak ,Michigan
48115,46397.42857,203972,12783,Saginaw ,Michigan
5279,46397.42857,22379,1402,St. Clair ,Michigan
58984,46397.42857,250049,15670,St. Clair Shores ,Michigan
2323,46397.42857,9847,617,St. Ignace ,Michigan
7945,46397.42857,33681,2110,St. Johns ,Michigan
8317,46397.42857,35258,2209,St. Joseph ,Michigan
7265,46397.42857,30798,1930,St. Louis ,Michigan
9343,46397.42857,39607,2482,Saline ,Michigan
2520,46397.42857,10682,669,Sandusky ,Michigan
960,46397.42857,4069,255,Saugatuck ,Michigan
13420,46397.42857,56891,3565,Sault Ste. Marie ,Michigan
1211,46397.42857,5133,321,Scottville ,Michigan
72689,46397.42857,308148,19312,Southfield ,Michigan
28959,46397.42857,122765,7693,Southgate ,Michigan
4348,46397.42857,18432,1155,South Haven ,Michigan
11821,46397.42857,50112,3140,South Lyon ,Michigan
5198,46397.42857,22035,1381,Springfield ,Michigan
1382,46397.42857,5858,367,Standish ,Michigan
1422,46397.42857,6028,377,Stanton ,Michigan
826,46397.42857,3501,219,Stephenson ,Michigan
132438,46397.42857,561441,35186,Sterling Heights ,Michigan
10861,46397.42857,46042,2885,Sturgis ,Michigan
5501,46397.42857,23320,1461,Swartz Creek ,Michigan
1858,46397.42857,7876,493,Sylvan Lake ,Michigan
1783,46397.42857,7558,473,Tawas City ,Michigan
60922,46397.42857,258265,16185,Taylor ,Michigan
8398,46397.42857,35601,2231,Tecumseh ,Michigan
7623,46397.42857,32316,2025,Three Rivers ,Michigan
15738,46397.42857,66717,4181,Traverse City ,Michigan
18157,46397.42857,76972,4823,Trenton ,Michigan
84092,46397.42857,356489,22341,Troy ,Michigan
5107,46397.42857,21649,1356,Utica ,Michigan
2542,46397.42857,10776,675,Vassar ,Michigan
921,46397.42857,3904,244,Village of Clarkston ,Michigan
2794,46397.42857,11844,742,Village of Grosse Pointe Shores ,Michigan
1668,46397.42857,7071,443,Wakefield ,Michigan
24869,46397.42857,105426,6607,Walker ,Michigan
7134,46397.42857,30243,1895,Walled Lake ,Michigan
133943,46397.42857,567821,35586,Warren ,Michigan
1646,46397.42857,6977,437,Watervliet ,Michigan
4225,46397.42857,17910,1122,Wayland ,Michigan
16814,46397.42857,71279,4467,Wayne ,Michigan
2050,46397.42857,8690,544,West Branch ,Michigan
81511,46397.42857,345547,21655,Westland ,Michigan
1387,46397.42857,5879,368,White Cloud ,Michigan
2832,46397.42857,12005,752,Whitehall ,Michigan
375,46397.42857,1589,99,Whittemore ,Michigan
3965,46397.42857,16808,1053,Williamston ,Michigan
14049,46397.42857,59557,3732,Wixom ,Michigan
12469,46397.42857,52859,3312,Woodhaven ,Michigan
24859,46397.42857,105384,6604,Wyandotte ,Michigan
75667,46397.42857,320773,20103,Wyoming ,Michigan
1870,46397.42857,7927,496,Yale ,Michigan
20171,46397.42857,85510,5359,Ypsilanti ,Michigan
5536,46397.42857,23468,1470,Zeeland ,Michigan
1529,46397.42857,6481,406,Zilwaukee ,Michigan
1563,49325.66667,4143,102,Ada ,Minnesota
790,49325.66667,2094,51,Adams ,Minnesota
1218,49325.66667,3228,79,Adrian ,Minnesota
3028,49325.66667,8026,198,Afton ,Minnesota
1985,49325.66667,5261,130,Aitkin ,Minnesota
443,49325.66667,1174,29,Akeley ,Minnesota
2766,49325.66667,7332,181,Albany ,Minnesota
99,49325.66667,262,6,Alberta ,Minnesota
17656,49325.66667,46801,1157,Albert Lea ,Minnesota
7539,49325.66667,19984,494,Albertville ,Minnesota
639,49325.66667,1693,41,Alden ,Minnesota
45,49325.66667,119,2,Aldrich ,Minnesota
13822,49325.66667,36638,905,Alexandria ,Minnesota
119,49325.66667,315,7,Alpha ,Minnesota
476,49325.66667,1261,31,Altura ,Minnesota
362,49325.66667,959,23,Alvarado ,Minnesota
507,49325.66667,1343,33,Amboy ,Minnesota
33140,49325.66667,87846,2171,Andover ,Minnesota
3517,49325.66667,9322,230,Annandale ,Minnesota
17549,49325.66667,46518,1150,Anoka ,Minnesota
1325,49325.66667,3512,86,Appleton ,Minnesota
55135,49325.66667,146149,3613,Apple Valley ,Minnesota
